INDEX:1000:<ulong>,origin_z:1000:<float>,intersect_x:1000:<float>,intersect_y:1000:<float>,idx_x:1000:<float>,idx_y:1000:<float>,value:1000:<float>,time:1000:<float>,gt_intersect_x:1000:<float>,gt_intersect_y:1000:<float>
651,15.0999984741,55,15,11,0,-2.56583690643,11,55.5212059021,22.8393669128
652,15.2000045776,55,15,11,0,-2.56583690643,11,55.5931777954,22.9789905548
653,15.3000030518,55,15,11,0,-2.56583690643,11,55.6655807495,23.1183776855
654,15.4000015259,55,15,11,0,-2.56583690643,11,55.7384300232,23.2575454712
655,15.5,55,15,11,0,-2.56583690643,11,55.8117141724,23.396484375
656,15.5999984741,55,15,11,0,-2.56583690643,11,55.8854370117,23.535194397
657,15.7000045776,55,15,11,0,-2.56583690643,11,55.9595947266,23.6736679077
658,15.8000030518,55,15,11,0,-2.56583690643,11,56.0341796875,23.8119010925
659,15.9000015259,55,15,11,0,-2.56583690643,11,56.1092033386,23.9499073029
660,16,55,15,11,0,-2.56583690643,11,56.1846656799,24.087677002
661,16.0999984741,55,15,11,0,-2.56583690643,11,56.2605514526,24.2252120972
662,16.2000045776,55,15,11,0,-2.56583690643,11,56.3368759155,24.3625049591
663,16.3000030518,55,15,11,0,-2.56583690643,11,56.4136238098,24.4995498657
664,16.4000015259,55,15,11,0,-2.56583690643,11,56.4908103943,24.6363601685
665,16.5,55,15,11,0,-2.56583690643,11,56.5684242249,24.7729282379
666,16.5999984741,55,15,11,0,-2.56583690643,11,56.6464614868,24.9092521667
667,16.7000045776,55,15,11,0,-2.56583690643,11,56.7249336243,25.0453300476
668,16.8000030518,55,15,11,0,-2.56583690643,11,56.8038215637,25.1811504364
669,16.9000015259,55,15,11,0,-2.56583690643,11,56.8831481934,25.3167324066
670,17,55,15,11,0,-2.56583690643,11,56.9628944397,25.4520645142
671,17.0999984741,55,15,11,0,-2.56583690643,11,57.0430679321,25.587146759
672,17.2000045776,55,15,11,0,-2.56583690643,11,57.1236686707,25.7219753265
673,17.3000030518,55,15,11,0,-2.56583690643,11,57.2046813965,25.8565387726
674,17.4000015259,55,15,11,0,-2.56583690643,11,57.2861251831,25.9908618927
675,17.5,55,15,11,0,-2.56583690643,11,57.3679885864,26.1249237061
676,17.5999984741,55,15,11,0,-2.56583690643,11,57.4502754211,26.2587280273
677,17.7000045776,55,15,11,0,-2.56583690643,11,57.5329818726,26.3922748566
678,17.8000030518,55,15,11,0,-2.56583690643,11,57.6160964966,26.5255508423
679,17.9000015259,55,15,11,0,-2.56583690643,11,57.6996421814,26.6585731506
680,18,55,15,11,0,-2.56583690643,11,57.7835998535,26.7913341522
681,18.0999984741,55,15,11,0,-2.56583690643,11,57.8679771423,26.9238319397
682,18.2000045776,55,15,11,0,-2.56583690643,11,57.9527664185,27.0560531616
683,18.3000030518,55,15,11,0,-2.56583690643,11,58.0379714966,27.1880149841
684,18.4000015259,55,15,11,0,-2.56583690643,11,58.1235961914,27.3197116852
685,18.5,55,15,11,0,-2.56583690643,11,58.2096290588,27.4511375427
686,18.5999984741,55,15,11,0,-2.56583690643,11,58.2960777283,27.5822906494
687,18.7000045776,55,15,11,0,-2.56583690643,11,58.3829307556,27.7131652832
688,18.8000030518,55,15,11,0,-2.56583690643,11,58.470199585,27.8437728882
689,18.9000015259,55,15,11,0,-2.56583690643,11,58.5578804016,27.9741077423
690,19,55,15,11,0,-2.56583690643,11,58.6459693909,28.1041660309
691,19.0999984741,55,15,11,0,-2.56583690643,11,58.7344665527,28.2339458466
692,19.2000045776,55,15,11,0,-2.56583690643,11,58.8233642578,28.3634395599
693,19.3000030518,55,15,11,0,-2.56583690643,11,58.9126739502,28.4926586151
694,19.4000015259,55,15,11,0,-2.56583690643,11,59.0023918152,28.6216011047
695,19.5,55,15,11,0,-2.56583690643,11,59.0925140381,28.7502593994
696,19.5999984741,55,15,11,0,-2.56583690643,11,59.1830368042,28.8786354065
697,19.7000045776,55,15,11,0,-2.56583690643,11,59.2739562988,29.0067138672
698,19.8000030518,55,15,11,0,-2.56583690643,11,59.3652877808,29.1345176697
699,19.9000015259,55,15,11,0,-2.56583690643,11,59.4570159912,29.2620334625
700,20,55,20,11,0,-0.755710601807,11,59.5491485596,29.3892593384
701,20.0999984741,55,20,11,0,-0.755710601807,11,59.6416778564,29.5161972046
702,20.2000045776,55,20,11,0,-0.755710601807,11,59.7346000671,29.6428318024
703,20.3000030518,55,20,11,0,-0.755710601807,11,59.827922821,29.7691860199
704,20.4000015259,55,20,11,0,-0.755710601807,11,59.9216461182,29.8952465057
705,20.5,55,20,11,0,-0.755710601807,11,60.0157661438,30.0210094452
706,20.5999984741,55,20,11,0,-0.755710601807,11,60.1102752686,30.1464767456
707,20.7000045776,55,20,11,0,-0.755710601807,11,60.2051773071,30.2716369629
708,20.8000030518,55,20,11,0,-0.755710601807,11,60.3004760742,30.3965091705
709,20.9000015259,55,20,11,0,-0.755710601807,11,60.3961639404,30.5210800171
710,21,55,20,11,0,-0.755710601807,11,60.4922485352,30.6453495026
711,21.0999984741,55,20,11,0,-0.755710601807,11,60.5887107849,30.7693099976
712,21.2000045776,55,20,11,0,-0.755710601807,11,60.6855735779,30.8929748535
713,21.3000030518,55,20,11,0,-0.755710601807,11,60.7828216553,31.0163326263
714,21.4000015259,55,20,11,0,-0.755710601807,11,60.8804550171,31.1393852234
715,21.5,55,20,11,0,-0.755710601807,11,60.978477478,31.26212883
716,21.5999984741,55,20,11,0,-0.755710601807,11,61.076877594,31.384557724
717,21.7000045776,55,20,11,0,-0.755710601807,11,61.1756668091,31.5066871643
718,21.8000030518,55,20,11,0,-0.755710601807,11,61.2748413086,31.6285018921
719,21.9000015259,55,20,11,0,-0.755710601807,11,61.3743972778,31.750005722
720,22,55,20,11,0,-0.755710601807,11,61.4743347168,31.8711967468
721,22.0999984741,55,20,11,0,-0.755710601807,11,61.5746459961,31.9920654297
722,22.2000045776,55,20,11,0,-0.755710601807,11,61.6753425598,32.1126251221
723,22.3000030518,55,20,11,0,-0.755710601807,11,61.7764205933,32.2328681946
724,22.4000015259,55,20,11,0,-0.755710601807,11,61.8778686523,32.3527946472
725,22.5,55,20,11,0,-0.755710601807,11,61.9796981812,32.4724006653
726,22.5999984741,55,20,11,0,-0.755710601807,11,62.0818977356,32.5916748047
727,22.7000045776,55,20,11,0,-0.755710601807,11,62.1844749451,32.7106399536
728,22.8000030518,55,20,11,0,-0.755710601807,11,62.2874259949,32.8292808533
729,22.9000015259,55,20,11,0,-0.755710601807,11,62.390750885,32.9476013184
730,23,55,20,11,0,-0.755710601807,11,62.4944458008,33.0655937195
731,23.0999984741,55,20,11,0,-0.755710601807,11,62.5985031128,33.1832504272
732,23.2000045776,55,20,11,0,-0.755710601807,11,62.7029342651,33.3005867004
733,23.3000030518,55,20,11,0,-0.755710601807,11,62.8077392578,33.4175987244
734,23.4000015259,55,20,11,0,-0.755710601807,11,62.9129066467,33.5342750549
735,23.5,55,20,11,0,-0.755710601807,11,63.0184440613,33.6506233215
736,23.5999984741,55,20,11,0,-0.755710601807,11,63.1243362427,33.7666320801
737,23.7000045776,55,20,11,0,-0.755710601807,11,63.2306022644,33.8823165894
738,23.8000030518,55,20,11,0,-0.755710601807,11,63.3372268677,33.9976654053
739,23.9000015259,55,20,11,0,-0.755710601807,11,63.4442176819,34.1126785278
740,24,55,20,11,0,-0.755710601807,11,63.5515670776,34.2273521423
741,24.0999984741,55,20,11,0,-0.755710601807,11,63.6592674255,34.3416824341
742,24.2000045776,55,20,11,0,-0.755710601807,11,63.7673377991,34.4556846619
743,24.3000030518,55,20,11,0,-0.755710601807,11,63.8757629395,34.5693435669
744,24.4000015259,55,20,11,0,-0.755710601807,11,63.9845466614,34.6826629639
745,24.5,55,20,11,0,-0.755710601807,11,64.0936737061,34.7956314087
746,24.5999984741,55,20,11,0,-0.755710601807,11,64.2031707764,34.9082641602
747,24.7000045776,55,20,11,0,-0.755710601807,11,64.3130187988,35.0205497742
748,24.8000030518,55,20,11,0,-0.755710601807,11,64.423210144,35.1324958801
749,24.9000015259,55,20,11,0,-0.755710601807,11,64.5337600708,35.2440910339
750,25,60,25,12,0,-2.83009529114,12,64.6446533203,35.3553314209
751,25.0999984741,60,25,12,0,-2.83009529114,12,64.7559051514,35.4662284851
752,25.2000045776,60,25,12,0,-2.83009529114,12,64.8674926758,35.5767784119
753,25.3000030518,60,25,12,0,-2.83009529114,12,64.9794387817,35.6869773865
754,25.4000015259,60,25,12,0,-2.83009529114,12,65.0917282104,35.7968215942
755,25.5,60,25,12,0,-2.83009529114,12,65.2043533325,35.9063072205
756,25.5999984741,60,25,12,0,-2.83009529114,12,65.3173294067,36.0154457092
757,25.7000045776,60,25,12,0,-2.83009529114,12,65.4306488037,36.1242256165
758,25.8000030518,60,25,12,0,-2.83009529114,12,65.544303894,36.2326545715
759,25.9000015259,60,25,12,0,-2.83009529114,12,65.6583099365,36.3407211304
760,26,60,25,12,0,-2.83009529114,12,65.7726364136,36.4484214783
761,26.0999984741,60,25,12,0,-2.83009529114,12,65.8873138428,36.5557746887
762,26.2000045776,60,25,12,0,-2.83009529114,12,66.0023269653,36.6627616882
763,26.3000030518,60,25,12,0,-2.83009529114,12,66.1176757812,36.7693901062
764,26.4000015259,60,25,12,0,-2.83009529114,12,66.2333602905,36.8756523132
765,26.5,60,25,12,0,-2.83009529114,12,66.3493652344,36.9815483093
766,26.5999984741,60,25,12,0,-2.83009529114,12,66.465713501,37.0870819092
767,26.7000045776,60,25,12,0,-2.83009529114,12,66.5823974609,37.1922531128
768,26.8000030518,60,25,12,0,-2.83009529114,12,66.6994018555,37.2970542908
769,26.9000015259,60,25,12,0,-2.83009529114,12,66.8167419434,37.4014892578
770,27,60,25,12,0,-2.83009529114,12,66.9343948364,37.5055465698
771,27.0999984741,60,25,12,0,-2.83009529114,12,67.0523910522,37.6092414856
772,27.2000045776,60,25,12,0,-2.83009529114,12,67.1707077026,37.7125663757
773,27.3000030518,60,25,12,0,-2.83009529114,12,67.289352417,37.8155174255
774,27.4000015259,60,25,12,0,-2.83009529114,12,67.4083099365,37.918094635
775,27.5,60,25,12,0,-2.83009529114,12,67.5275878906,38.0202903748
776,27.5999984741,60,25,12,0,-2.83009529114,12,67.6471939087,38.1221199036
777,27.7000045776,60,25,12,0,-2.83009529114,12,67.7671203613,38.2235717773
778,27.8000030518,60,25,12,0,-2.83009529114,12,67.8873672485,38.3246498108
779,27.9000015259,60,25,12,0,-2.83009529114,12,68.0079193115,38.4253387451
780,28,60,25,12,0,-2.83009529114,12,68.1287918091,38.5256576538
781,28.0999984741,60,25,12,0,-2.83009529114,12,68.2499847412,38.6255912781
782,28.2000045776,60,25,12,0,-2.83009529114,12,68.3714904785,38.725151062
783,28.3000030518,60,25,12,0,-2.83009529114,12,68.4933013916,38.8243217468
784,28.4000015259,60,25,12,0,-2.83009529114,12,68.6154251099,38.9231071472
785,28.5,60,25,12,0,-2.83009529114,12,68.7378616333,39.0215110779
786,28.5999984741,60,25,12,0,-2.83009529114,12,68.8606033325,39.1195373535
787,28.7000045776,60,25,12,0,-2.83009529114,12,68.9836578369,39.2171707153
788,28.8000030518,60,25,12,0,-2.83009529114,12,69.1070175171,39.3144187927
789,28.9000015259,60,25,12,0,-2.83009529114,12,69.2306747437,39.4112739563
790,29,60,25,12,0,-2.83009529114,12,69.354637146,39.5077438354
791,29.0999984741,60,25,12,0,-2.83009529114,12,69.4789123535,39.6038246155
792,29.2000045776,60,25,12,0,-2.83009529114,12,69.6034851074,39.6995162964
793,29.3000030518,60,25,12,0,-2.83009529114,12,69.7283554077,39.7948150635
794,29.4000015259,60,25,12,0,-2.83009529114,12,69.853515625,39.8897132874
795,29.5,60,25,12,0,-2.83009529114,12,69.9789810181,39.9842262268
796,29.5999984741,60,25,12,0,-2.83009529114,12,70.1047439575,40.0783462524
797,29.7000045776,60,25,12,0,-2.83009529114,12,70.2308044434,40.1720657349
798,29.8000030518,60,25,12,0,-2.83009529114,12,70.3571624756,40.2653923035
799,29.9000015259,60,25,12,0,-2.83009529114,12,70.483795166,40.3583145142
800,30,65,30,13,0,-3.90227794647,13,70.6107254028,40.450843811
801,30.0999984741,65,30,13,0,-3.90227794647,13,70.7379608154,40.5429763794
802,30.2000045776,65,30,13,0,-3.90227794647,13,70.8654708862,40.6347084045
803,30.3000030518,65,30,13,0,-3.90227794647,13,70.9932785034,40.7260360718
804,30.4000015259,65,30,13,0,-3.90227794647,13,71.1213531494,40.8169555664
805,30.5,65,30,13,0,-3.90227794647,13,71.2497329712,40.9074821472
806,30.5999984741,65,30,13,0,-3.90227794647,13,71.3783874512,40.9976005554
807,30.7000045776,65,30,13,0,-3.90227794647,13,71.5073318481,41.0873184204
808,30.8000030518,65,30,13,0,-3.90227794647,13,71.6365509033,41.1766281128
809,30.9000015259,65,30,13,0,-3.90227794647,13,71.7660446167,41.2655258179
810,31,65,30,13,0,-3.90227794647,13,71.8958206177,41.3540229797
811,31.0999984741,65,30,13,0,-3.90227794647,13,72.0258865356,41.4421157837
812,31.2000045776,65,30,13,0,-3.90227794647,13,72.1562194824,41.5297927856
813,31.3000030518,65,30,13,0,-3.90227794647,13,72.2868118286,41.6170578003
814,31.4000015259,65,30,13,0,-3.90227794647,13,72.4176940918,41.7039146423
815,31.5,65,30,13,0,-3.90227794647,13,72.5488510132,41.7903633118
816,31.5999984741,65,30,13,0,-3.90227794647,13,72.6802749634,41.8763999939
817,31.7000045776,65,30,13,0,-3.90227794647,13,72.8119735718,41.962020874
818,31.8000030518,65,30,13,0,-3.90227794647,13,72.9439239502,42.0472221375
819,31.9000015259,65,30,13,0,-3.90227794647,13,73.0761566162,42.1320152283
820,32,65,30,13,0,-3.90227794647,13,73.208656311,42.2163925171
821,32.0999984741,65,30,13,0,-3.90227794647,13,73.3414154053,42.3003540039
822,32.2000045776,65,30,13,0,-3.90227794647,13,73.4744338989,42.383895874
823,32.3000030518,65,30,13,0,-3.90227794647,13,73.607711792,42.4670143127
824,32.4000015259,65,30,13,0,-3.90227794647,13,73.7412567139,42.5497169495
825,32.5,65,30,13,0,-3.90227794647,13,73.8750686646,42.6320037842
826,32.5999984741,65,30,13,0,-3.90227794647,13,74.0091323853,42.7138671875
827,32.7000045776,65,30,13,0,-3.90227794647,13,74.143447876,42.7953109741
828,32.8000030518,65,30,13,0,-3.90227794647,13,74.2780151367,42.8763275146
829,32.9000015259,65,30,13,0,-3.90227794647,13,74.4128417969,42.9569244385
830,33,65,30,13,0,-3.90227794647,13,74.5479202271,43.0370979309
831,33.0999984741,65,30,13,0,-3.90227794647,13,74.6832580566,43.1168479919
832,33.2000045776,65,30,13,0,-3.90227794647,13,74.8188400269,43.1961669922
833,33.3000030518,65,30,13,0,-3.90227794647,13,74.9546585083,43.275062561
834,33.4000015259,65,30,13,0,-3.90227794647,13,75.0907363892,43.3535308838
835,33.5,65,30,13,0,-3.90227794647,13,75.2270584106,43.4315719604
836,33.5999984741,65,30,13,0,-3.90227794647,13,75.3636322021,43.509185791
837,33.7000045776,65,30,13,0,-3.90227794647,13,75.5004425049,43.5863685608
838,33.8000030518,65,30,13,0,-3.90227794647,13,75.6374816895,43.6631164551
839,33.9000015259,65,30,13,0,-3.90227794647,13,75.7747802734,43.739440918
840,34,65,30,13,0,-3.90227794647,13,75.9123077393,43.8153305054
841,34.0999984741,65,30,13,0,-3.90227794647,13,76.0500793457,43.890789032
842,34.2000045776,65,30,13,0,-3.90227794647,13,76.1880874634,43.9658126831
843,34.3000030518,65,30,13,0,-3.90227794647,13,76.3263168335,44.0404014587
844,34.4000015259,65,30,13,0,-3.90227794647,13,76.4647979736,44.1145553589
845,34.5,65,30,13,0,-3.90227794647,13,76.6035003662,44.1882781982
846,34.5999984741,65,30,13,0,-3.90227794647,13,76.7424468994,44.2615623474
847,34.7000045776,65,30,13,0,-3.90227794647,13,76.8815994263,44.3344039917
848,34.8000030518,65,30,13,0,-3.90227794647,13,77.0209960938,44.4068145752
849,34.9000015259,65,30,13,0,-3.90227794647,13,77.1606216431,44.4787902832
850,35,65,35,13,0,-0.502524375916,13,77.3004684448,44.5503234863
851,35.0999984741,65,35,13,0,-0.502524375916,13,77.4405441284,44.6214179993
852,35.2000045776,65,35,13,0,-0.502524375916,13,77.5808258057,44.6920661926
853,35.3000030518,65,35,13,0,-0.502524375916,13,77.7213439941,44.7622756958
854,35.4000015259,65,35,13,0,-0.502524375916,13,77.8620834351,44.8320465088
855,35.5,65,35,13,0,-0.502524375916,13,78.003036499,44.9013786316
856,35.5999984741,65,35,13,0,-0.502524375916,13,78.1442108154,44.9702606201
857,35.7000045776,65,35,13,0,-0.502524375916,13,78.2855834961,45.0386962891
858,35.8000030518,65,35,13,0,-0.502524375916,13,78.4271850586,45.1066932678
859,35.9000015259,65,35,13,0,-0.502524375916,13,78.5690002441,45.174243927
860,36,65,35,13,0,-0.502524375916,13,78.7110290527,45.2413482666
861,36.0999984741,65,35,13,0,-0.502524375916,13,78.853263855,45.3080101013
862,36.2000045776,65,35,13,0,-0.502524375916,13,78.9957046509,45.3742141724
863,36.3000030518,65,35,13,0,-0.502524375916,13,79.1383514404,45.4399795532
864,36.4000015259,65,35,13,0,-0.502524375916,13,79.281211853,45.5052947998
865,36.5,65,35,13,0,-0.502524375916,13,79.4242782593,45.5701637268
866,36.5999984741,65,35,13,0,-0.502524375916,13,79.5675430298,45.6345787048
867,36.7000045776,65,35,13,0,-0.502524375916,13,79.7109985352,45.6985397339
868,36.8000030518,65,35,13,0,-0.502524375916,13,79.8546676636,45.7620544434
869,36.9000015259,65,35,13,0,-0.502524375916,13,79.9985351562,45.8251190186
870,37,65,35,13,0,-0.502524375916,13,80.1426010132,45.8877296448
871,37.0999984741,65,35,13,0,-0.502524375916,13,80.2868652344,45.9498901367
872,37.2000045776,65,35,13,0,-0.502524375916,13,80.4313049316,46.0115890503
873,37.3000030518,65,35,13,0,-0.502524375916,13,80.575958252,46.0728378296
874,37.4000015259,65,35,13,0,-0.502524375916,13,80.7207946777,46.1336326599
875,37.5,65,35,13,0,-0.502524375916,13,80.8658218384,46.1939735413
876,37.5999984741,65,35,13,0,-0.502524375916,13,81.0110321045,46.2538528442
877,37.7000045776,65,35,13,0,-0.502524375916,13,81.1564407349,46.3132820129
878,37.8000030518,65,35,13,0,-0.502524375916,13,81.3020324707,46.3722572327
879,37.9000015259,65,35,13,0,-0.502524375916,13,81.447807312,46.4307670593
880,38,65,35,13,0,-0.502524375916,13,81.5937652588,46.488822937
881,38.0999984741,65,35,13,0,-0.502524375916,13,81.7398986816,46.5464134216
882,38.2000045776,65,35,13,0,-0.502524375916,13,81.8862228394,46.6035499573
883,38.3000030518,65,35,13,0,-0.502524375916,13,82.0327224731,46.6602287292
884,38.4000015259,65,35,13,0,-0.502524375916,13,82.179397583,46.7164459229
885,38.5,65,35,13,0,-0.502524375916,13,82.3262557983,46.7722015381
886,38.5999984741,65,35,13,0,-0.502524375916,13,82.473274231,46.8274879456
887,38.7000045776,65,35,13,0,-0.502524375916,13,82.620475769,46.8823242188
888,38.8000030518,65,35,13,0,-0.502524375916,13,82.7678451538,46.9366912842
889,38.9000015259,65,35,13,0,-0.502524375916,13,82.9153900146,46.9905929565
890,39,65,35,13,0,-0.502524375916,13,83.0631027222,47.0440368652
891,39.0999984741,65,35,13,0,-0.502524375916,13,83.2109680176,47.0970077515
892,39.2000045776,65,35,13,0,-0.502524375916,13,83.3590164185,47.1495246887
893,39.3000030518,65,35,13,0,-0.502524375916,13,83.5072250366,47.2015724182
894,39.4000015259,65,35,13,0,-0.502524375916,13,83.6555938721,47.2531509399
895,39.5,65,35,13,0,-0.502524375916,13,83.8041229248,47.3042678833
896,39.5999984741,65,35,13,0,-0.502524375916,13,83.9528045654,47.3549079895
897,39.7000045776,65,35,13,0,-0.502524375916,13,84.1016616821,47.405090332
898,39.8000030518,65,35,13,0,-0.502524375916,13,84.2506637573,47.4548034668
899,39.9000015259,65,35,13,0,-0.502524375916,13,84.3998260498,47.5040512085
900,40,75,40,15,0,-2.83009529114,15,84.5491485596,47.5528259277
901,40.0999984741,75,40,15,0,-2.83009529114,15,84.6986083984,47.6011276245
902,40.2000045776,75,40,15,0,-2.83009529114,15,84.8482284546,47.6489639282
903,40.3000030518,75,40,15,0,-2.83009529114,15,84.9980010986,47.6963310242
904,40.4000015259,75,40,15,0,-2.83009529114,15,85.1479187012,47.7432250977
905,40.5,75,40,15,0,-2.83009529114,15,85.2979812622,47.7896499634
906,40.5999984741,75,40,15,0,-2.83009529114,15,85.4481811523,47.8356018066
907,40.7000045776,75,40,15,0,-2.83009529114,15,85.5985336304,47.8810806274
908,40.8000030518,75,40,15,0,-2.83009529114,15,85.7490310669,47.9260864258
909,40.9000015259,75,40,15,0,-2.83009529114,15,85.8996658325,47.9706230164
910,41,75,40,15,0,-2.83009529114,15,86.0504302979,48.0146789551
911,41.0999984741,75,40,15,0,-2.83009529114,15,86.2013473511,48.0582695007
912,41.2000045776,75,40,15,0,-2.83009529114,15,86.352394104,48.1013793945
913,41.3000030518,75,40,15,0,-2.83009529114,15,86.503578186,48.1440200806
914,41.4000015259,75,40,15,0,-2.83009529114,15,86.6548995972,48.1861839294
915,41.5,75,40,15,0,-2.83009529114,15,86.8063354492,48.2278671265
916,41.5999984741,75,40,15,0,-2.83009529114,15,86.9579162598,48.269077301
917,41.7000045776,75,40,15,0,-2.83009529114,15,87.1096191406,48.3098144531
918,41.8000030518,75,40,15,0,-2.83009529114,15,87.2614593506,48.3500709534
919,41.9000015259,75,40,15,0,-2.83009529114,15,87.4134216309,48.3898544312
920,42,75,40,15,0,-2.83009529114,15,87.5654907227,48.4291534424
921,42.0999984741,75,40,15,0,-2.83009529114,15,87.7176971436,48.4679832458
922,42.2000045776,75,40,15,0,-2.83009529114,15,87.8700332642,48.5063285828
923,42.3000030518,75,40,15,0,-2.83009529114,15,88.0224761963,48.5441970825
924,42.4000015259,75,40,15,0,-2.83009529114,15,88.1750488281,48.5815849304
925,42.5,75,40,15,0,-2.83009529114,15,88.3277206421,48.6184921265
926,42.5999984741,75,40,15,0,-2.83009529114,15,88.4805221558,48.6549224854
927,42.7000045776,75,40,15,0,-2.83009529114,15,88.633430481,48.6908721924
928,42.8000030518,75,40,15,0,-2.83009529114,15,88.7864532471,48.7263412476
929,42.9000015259,75,40,15,0,-2.83009529114,15,88.9395904541,48.7613334656
930,43,75,40,15,0,-2.83009529114,15,89.0928268433,48.7958335876
931,43.0999984741,75,40,15,0,-2.83009529114,15,89.2461776733,48.8298606873
932,43.2000045776,75,40,15,0,-2.83009529114,15,89.3996353149,48.8634033203
933,43.3000030518,75,40,15,0,-2.83009529114,15,89.5531997681,48.8964653015
934,43.4000015259,75,40,15,0,-2.83009529114,15,89.7068634033,48.9290428162
935,43.5,75,40,15,0,-2.83009529114,15,89.8606262207,48.961139679
936,43.5999984741,75,40,15,0,-2.83009529114,15,90.0144882202,48.9927482605
937,43.7000045776,75,40,15,0,-2.83009529114,15,90.1684570312,49.0238800049
938,43.8000030518,75,40,15,0,-2.83009529114,15,90.3225250244,49.054523468
939,43.9000015259,75,40,15,0,-2.83009529114,15,90.4766845703,49.0846862793
940,44,75,40,15,0,-2.83009529114,15,90.6309204102,49.1143608093
941,44.0999984741,75,40,15,0,-2.83009529114,15,90.7852706909,49.1435546875
942,44.2000045776,75,40,15,0,-2.83009529114,15,90.939704895,49.1722564697
943,44.3000030518,75,40,15,0,-2.83009529114,15,91.0942306519,49.2004814148
944,44.4000015259,75,40,15,0,-2.83009529114,15,91.2488327026,49.2282142639
945,44.5,75,40,15,0,-2.83009529114,15,91.4035339355,49.2554626465
946,44.5999984741,75,40,15,0,-2.83009529114,15,91.5583190918,49.2822303772
947,44.7000045776,75,40,15,0,-2.83009529114,15,91.7131881714,49.308506012
948,44.8000030518,75,40,15,0,-2.83009529114,15,91.8681411743,49.3342971802
949,44.9000015259,75,40,15,0,-2.83009529114,15,92.0231552124,49.3596000671
950,45,80,45,16,0,-0.755710601807,16,92.1782684326,49.3844146729
951,45.0999984741,80,45,16,0,-0.755710601807,16,92.3334503174,49.408744812
952,45.2000045776,80,45,16,0,-0.755710601807,16,92.4887161255,49.4325866699
953,45.3000030518,80,45,16,0,-0.755710601807,16,92.6440505981,49.4559402466
954,45.4000015259,80,45,16,0,-0.755710601807,16,92.799446106,49.478805542
955,45.5,80,45,16,0,-0.755710601807,16,92.9549255371,49.5011825562
956,45.5999984741,80,45,16,0,-0.755710601807,16,93.1104736328,49.5230712891
957,45.7000045776,80,45,16,0,-0.755710601807,16,93.2660980225,49.5444717407
958,45.8000030518,80,45,16,0,-0.755710601807,16,93.4217758179,49.5653800964
959,45.9000015259,80,45,16,0,-0.755710601807,16,93.5775146484,49.5858001709
960,46,80,45,16,0,-0.755710601807,16,93.7333297729,49.6057319641
961,46.0999984741,80,45,16,0,-0.755710601807,16,93.8891983032,49.6251754761
962,46.2000045776,80,45,16,0,-0.755710601807,16,94.045135498,49.6441307068
963,46.3000030518,80,45,16,0,-0.755710601807,16,94.2011260986,49.6625938416
964,46.4000015259,80,45,16,0,-0.755710601807,16,94.357170105,49.6805648804
965,46.5,80,45,16,0,-0.755710601807,16,94.5132751465,49.6980476379
966,46.5999984741,80,45,16,0,-0.755710601807,16,94.6694335938,49.7150382996
967,46.7000045776,80,45,16,0,-0.755710601807,16,94.8256454468,49.7315406799
968,46.8000030518,80,45,16,0,-0.755710601807,16,94.9819107056,49.7475509644
969,46.9000015259,80,45,16,0,-0.755710601807,16,95.1382141113,49.7630691528
970,47,80,45,16,0,-0.755710601807,16,95.2945709229,49.7780990601
971,47.0999984741,80,45,16,0,-0.755710601807,16,95.4509811401,49.7926368713
972,47.2000045776,80,45,16,0,-0.755710601807,16,95.6074371338,49.8066825867
973,47.3000030518,80,45,16,0,-0.755710601807,16,95.7639312744,49.8202362061
974,47.4000015259,80,45,16,0,-0.755710601807,16,95.9204559326,49.8332939148
975,47.5,80,45,16,0,-0.755710601807,16,96.0770339966,49.845867157
976,47.5999984741,80,45,16,0,-0.755710601807,16,96.2336502075,49.8579444885
977,47.7000045776,80,45,16,0,-0.755710601807,16,96.3903045654,49.8695297241
978,47.8000030518,80,45,16,0,-0.755710601807,16,96.5469818115,49.8806228638
979,47.9000015259,80,45,16,0,-0.755710601807,16,96.703704834,49.8912277222
980,48,80,45,16,0,-0.755710601807,16,96.8604660034,49.9013366699
981,48.0999984741,80,45,16,0,-0.755710601807,16,97.017250061,49.9109535217
982,48.2000045776,80,45,16,0,-0.755710601807,16,97.1740722656,49.9200744629
983,48.3000030518,80,45,16,0,-0.755710601807,16,97.3309020996,49.9287071228
984,48.4000015259,80,45,16,0,-0.755710601807,16,97.4877700806,49.9368476868
985,48.5,80,45,16,0,-0.755710601807,16,97.6446685791,49.9444923401
986,48.5999984741,80,45,16,0,-0.755710601807,16,97.8015899658,49.9516448975
987,48.7000045776,80,45,16,0,-0.755710601807,16,97.9585266113,49.9583053589
988,48.8000030518,80,45,16,0,-0.755710601807,16,98.1154785156,49.9644737244
989,48.9000015259,80,45,16,0,-0.755710601807,16,98.2724533081,49.9701461792
990,49,80,45,16,0,-0.755710601807,16,98.4294509888,49.9753265381
991,49.0999984741,80,45,16,0,-0.755710601807,16,98.5864639282,49.980014801
992,49.2000045776,80,45,16,0,-0.755710601807,16,98.7434921265,49.984210968
993,49.3000030518,80,45,16,0,-0.755710601807,16,98.9005203247,49.9879074097
994,49.4000015259,80,45,16,0,-0.755710601807,16,99.0575637817,49.9911155701
995,49.5,80,45,16,0,-0.755710601807,16,99.2146224976,49.9938316345
996,49.5999984741,80,45,16,0,-0.755710601807,16,99.3716888428,49.9960517883
