kernel;n_rays;time;Rps;Rps/Eur;Rps/W;n_blocks;n_threads
OpenVDB;36590401;2.17815;1.67988e+07;41997.1;111992;1;1
NanoVDB_CPU;36590401;2.06152;1.77492e+07;44373;118328;1;1
NanoVDB_GPU;36590401;0.238287;1.53556e+08;383890;307112;256;256
OpenVDB;39463524;2.41118;1.63669e+07;40917.2;109113;1;1
NanoVDB_CPU;39463524;2.01887;1.95474e+07;48868.4;130316;1;1
NanoVDB_GPU;39463524;0.17125;2.30444e+08;576111;460889;256;256
OpenVDB;42575625;2.57354;1.65436e+07;41359;110291;1;1
NanoVDB_CPU;42575625;2.11941;2.00884e+07;50221;133923;1;1
NanoVDB_GPU;42575625;0.177299;2.40134e+08;600335;480268;256;256
OpenVDB;45927729;2.79109;1.64551e+07;41137.9;109701;1;1
NanoVDB_CPU;45927729;2.15042;2.13575e+07;53393.9;142384;1;1
NanoVDB_GPU;45927729;0.185906;2.47048e+08;617621;494097;256;256
OpenVDB;49547521;3.12429;1.58588e+07;39647;105725;1;1
NanoVDB_CPU;49547521;3.0493;1.62488e+07;40622;108325;1;1
NanoVDB_GPU;49547521;0.182167;2.71989e+08;679973;543978;256;256
OpenVDB;53450721;3.40689;1.5689e+07;39222.6;104593;1;1
NanoVDB_CPU;53450721;2.53161;2.11133e+07;52783.4;140756;1;1
NanoVDB_GPU;53450721;0.198424;2.69376e+08;673441;538753;256;256
OpenVDB;57653649;3.83708;1.50254e+07;37563.5;100169;1;1
NanoVDB_CPU;57653649;2.85676;2.01815e+07;50453.7;134543;1;1
NanoVDB_GPU;57653649;0.240183;2.4004e+08;600100;480080;256;256
OpenVDB;62204769;3.75319;1.65738e+07;41434.6;110492;1;1
NanoVDB_CPU;62204769;2.96616;2.09715e+07;52428.7;139810;1;1
NanoVDB_GPU;62204769;0.217819;2.8558e+08;713950;571160;256;256
