x;y;z
0.7;3;-6.3;37.4923
0.6;3;-6.3;37.4923
0.5;3.1;-6.3;37.578
0.4;3.1;-6.3;37.4923
0.2;3.1;-6.3;37.4923
0.1;3.1;-6.3;37.4923
0;3.1;-6.3;37.4923
-0.1;3.1;-6.3;37.4923
-0.2;3.1;-6.3;37.4923
-0.3;3.1;-6.3;37.4923
-0.4;3.1;-6.3;37.4923
-0.5;3.1;-6.3;37.4923
-0.6;3;-6.3;37.4923
-0.7;3;-6.3;37.4923
-0.8;3;-6.3;37.4923
-0.9;3;-6.3;37.4923
-1;2.9;-6.3;37.4923
-1.1;2.9;-6.3;37.4923
-1.2;2.9;-6.3;37.4923
-1.3;2.8;-6.3;37.4923
-1.4;2.8;-6.3;37.4923
-1.5;2.7;-6.3;37.4923
-1.6;2.7;-6.3;37.4923
-1.7;2.6;-6.3;37.4923
-1.8;2.5;-6.3;37.4923
-1.9;2.5;-6.3;37.4923
-2;2.4;-6.3;37.4923
-2.1;2.3;-6.3;37.4923
-2.2;2.3;-6.3;37.4923
-2.2;2.2;-6.3;37.4923
-2.3;2.1;-6.3;37.4923
-2.4;2;-6.3;37.4923
-2.5;2;-6.3;37.4923
-2.5;1.9;-6.3;37.4923
-2.6;1.8;-6.3;37.4923
-2.7;1.7;-6.3;37.4923
-2.7;1.6;-6.3;37.4923
-2.8;1.5;-6.3;37.4923
-2.8;1.4;-6.3;37.4923
-2.9;1.3;-6.3;37.4923
-2.9;1.2;-6.3;37.4923
-3;1.1;-6.3;37.4923
-3;1;-6.3;37.4923
-3;0.9;-6.3;37.4923
-3.1;0.8;-6.3;37.4923
-3.1;0.7;-6.3;37.4923
-3.1;0.6;-6.3;37.4923
-3.1;0.5;-6.3;37.4923
-3.2;0.4;-6.3;37.4923
-3.2;0.3;-6.3;37.4923
-3.2;0.2;-6.3;37.4923
-3.2;0.1;-6.3;37.4923
-3.4;0;-6.2;37.6369
-3.4;-0.2;-6.2;37.6369
-3.4;-0.3;-6.2;37.6369
-3.4;-0.4;-6.2;37.6369
-3.4;-0.5;-6.1;37.0783
-3.4;-0.6;-6.1;37.457
-3.3;-0.7;-6.2;37.637
-3.3;-0.9;-6.2;37.637
-3.3;-1;-6.1;36.9833
-3.2;-1.1;-6.2;37.6369
-3.2;-1.2;-6.2;37.6369
-3.2;-1.3;-6.1;37.2551
-3.1;-1.4;-6.2;37.6369
-3.1;-1.5;-6.1;37.1129
-3;-1.6;-6.2;37.6369
-3;-1.7;-6.1;37.3061
-2.9;-1.8;-6.2;37.6369
-2.8;-1.9;-6.2;37.6369
-2.8;-2;-6.1;37.0147
-2.7;-2.1;-6.2;37.6369
-2.6;-2.2;-6.2;37.6369
-2.6;-2.3;-6.1;37.4891
-2.5;-2.4;-6.1;36.9445
-2.4;-2.5;-6.1;37.4661
-2.3;-2.5;-6.2;37.6369
-2.2;-2.6;-6.2;37.6369
-2.1;-2.7;-6.2;37.6369
-2;-2.8;-6.1;37.4521
-1.9;-2.8;-6.2;37.6369
-1.8;-2.9;-6.2;37.6369
-1.7;-2.9;-6.2;37.6369
-1.6;-3;-6.2;37.6369
-1.5;-3.1;-6.1;37.4074
-1.4;-3.1;-6.2;37.6369
-1.3;-3.2;-6.1;37.4999
-1.2;-3.2;-6.2;37.6369
-1.1;-3.2;-6.2;37.6369
-1;-3.3;-6.1;37.157
-0.9;-3.3;-6.2;37.637
-0.8;-3.3;-6.2;37.637
-0.7;-3.4;-6.1;37.5655
-0.5;-3.4;-6.1;37.1647
-0.4;-3.4;-6.2;37.6369
-0.3;-3.4;-6.2;37.6369
-0.2;-3.4;-6.2;37.6369
-0.1;-3.4;-6.2;37.6369
0;-3.4;-6.2;37.6369
0.2;-3.4;-6.2;37.6369
0.3;-3.4;-6.2;37.6369
0.4;-3.4;-6.2;37.637
0.5;-3.4;-6.1;37.3541
0.6;-3.3;-6.2;37.637
0.7;-3.3;-6.2;37.637
0.8;-3.3;-6.2;37.6369
1;-3.3;-6.1;37.5228
1.1;-3.2;-6.2;37.6369
1.2;-3.2;-6.2;37.6369
1.3;-3.1;-6.2;37.6369
1.4;-3.1;-6.2;37.6369
1.5;-3;-6.2;37.6369
1.6;-3;-6.2;37.6369
1.7;-2.9;-6.2;37.6369
1.8;-2.9;-6.2;37.6369
1.9;-2.8;-6.2;37.6369
2;-2.7;-6.2;37.6369
2.1;-2.7;-6.2;37.6369
2.2;-2.6;-6.2;37.6369
2.3;-2.5;-6.2;37.6369
2.3;-2.4;-6.2;37.6369
2.4;-2.3;-6.2;37.6369
2.5;-2.2;-6.2;37.6369
2.6;-2.2;-6.2;37.6369
2.6;-2.1;-6.2;37.6369
2.7;-2;-6.2;37.6369
2.8;-1.9;-6.2;37.6369
2.8;-1.8;-6.2;37.6369
2.9;-1.7;-6.2;37.6369
2.9;-1.6;-6.2;37.6369
3;-1.5;-6.2;37.6369
3;-1.4;-6.2;37.6369
3.1;-1.2;-6.2;37.6369
3.1;-1.1;-6.2;37.6369
3.2;-1;-6.2;37.6369
3.2;-0.9;-6.2;37.637
3.2;-0.8;-6.2;37.637
3.2;-0.7;-6.2;37.637
3.3;-0.6;-6.2;37.637
3.3;-0.5;-6.2;37.6369
3.3;-0.3;-6.2;37.6369
3.3;-0.2;-6.2;37.6369
3.3;-0.1;-6.2;37.6369
3.3;0;-6.2;37.6369
3.3;0.1;-6.2;37.6369
3.3;0.2;-6.2;37.6369
3.3;0.4;-6.2;37.6369
3.3;0.5;-6.2;37.637
3.2;0.6;-6.2;37.637
3.2;0.7;-6.2;37.637
3.2;0.8;-6.2;37.637
3.2;0.9;-6.2;37.6369
3.1;1;-6.2;37.6369
3.1;1.1;-6.2;37.6369
3;1.3;-6.2;37.6369
3;1.4;-6.2;37.6369
2.9;1.5;-6.2;37.6369
2.9;1.6;-6.2;37.6369
2.8;1.7;-6.2;37.6369
2.8;1.8;-6.2;37.6369
2.7;1.9;-6.2;37.6369
2.6;2;-6.2;37.6369
2.6;2.1;-6.2;37.6369
2.5;2.1;-6.2;37.637
2.4;2.2;-6.2;37.637
2.3;2.3;-6.2;37.6369
2.3;2.4;-6.2;37.637
2.2;2.5;-6.2;37.637
2.1;2.6;-6.2;37.637
2;2.6;-6.2;37.6369
1.9;2.7;-6.2;37.6369
1.8;2.8;-6.2;37.6369
1.7;2.8;-6.2;37.6369
1.6;2.9;-6.2;37.6369
1.5;2.9;-6.2;37.6369
1.4;3;-6.2;37.6369
1.3;3;-6.2;37.6369
1.2;3.1;-6.2;37.6369
1.1;3.1;-6.2;37.6369
1;3.2;-6.2;37.6369
0.8;3.2;-6.2;37.6369
0.7;3.2;-6.2;37.637
0.6;3.2;-6.2;37.637
0.5;3.3;-6.2;37.637
0.4;3.3;-6.2;37.637
0.3;3.3;-6.2;37.6369
0.2;3.3;-6.2;37.6369
0;3.3;-6.2;37.6369
-0.1;3.3;-6.2;37.6369
-0.2;3.3;-6.2;37.6369
-0.3;3.3;-6.2;37.6369
-0.4;3.3;-6.2;37.6369
-0.5;3.3;-6.2;37.637
-0.7;3.3;-6.2;37.637
-0.8;3.2;-6.2;37.637
-0.9;3.2;-6.2;37.637
-1;3.2;-6.2;37.6369
-1.1;3.1;-6.2;37.6369
-1.2;3.1;-6.2;37.6369
-1.3;3.1;-6.2;37.6369
-1.4;3;-6.2;37.6369
-1.5;3;-6.2;37.6369
-1.6;2.9;-6.2;37.6369
-1.7;2.8;-6.2;37.6369
-1.8;2.8;-6.2;37.6369
-1.9;2.7;-6.2;37.6369
-2;2.7;-6.2;37.6369
-2.1;2.6;-6.2;37.6369
-2.2;2.5;-6.2;37.6369
-2.3;2.4;-6.2;37.6369
-2.4;2.4;-6.2;37.6369
-2.5;2.3;-6.2;37.6369
-2.6;2.2;-6.2;37.6369
-2.6;2.1;-6.2;37.6369
-2.7;2;-6.2;37.6369
-2.8;1.9;-6.2;37.6369
-2.8;1.8;-6.2;37.6369
-2.9;1.7;-6.2;37.6369
-3;1.6;-6.2;37.6369
-3;1.5;-6.2;37.6369
-3.1;1.4;-6.2;37.6369
-3.1;1.3;-6.2;37.6369
-3.2;1.2;-6.2;37.6369
-3.2;1.1;-6.2;37.6369
-3.2;1;-6.2;37.6369
-3.3;0.9;-6.2;37.6369
-3.3;0.8;-6.2;37.637
-3.3;0.6;-6.2;37.637
-3.4;0.5;-6.1;37.457
-3.4;0.4;-6.2;37.637
-3.4;0.3;-6.2;37.6369
-3.4;0.2;-6.2;37.6369
-3.4;0.1;-6.2;37.6369
-3.6;0;-6.1;37.8728
-3.6;-0.2;-6.1;37.8728
-3.6;-0.3;-6;36.7083
-3.6;-0.4;-6;36.7083
-3.6;-0.5;-6;36.96
-3.6;-0.7;-6;37.3381
-3.6;-0.8;-6;37.8049
-3.5;-0.9;-6;36.7083
-3.5;-1;-6;36.9881
-3.5;-1.1;-6;37.72
-3.4;-1.3;-6;36.8282
-3.4;-1.4;-6;37.3914
-3.3;-1.5;-6;36.7083
-3.3;-1.6;-6;37.3888
-3.2;-1.7;-6;36.7083
-3.2;-1.8;-6;37.7328
-3.1;-1.9;-6;36.8962
-3;-2;-6.1;37.8728
-3;-2.1;-6;37.7714
-2.9;-2.2;-6;37.1379
-2.8;-2.3;-6;36.7083
-2.7;-2.4;-6;36.7083
-2.6;-2.5;-6;36.7083
-2.5;-2.6;-6;36.7083
-2.4;-2.7;-6;36.7083
-2.3;-2.8;-6;37.0564
-2.3;-2.8;-6;37.2846
-2.2;-2.9;-6;37.2203
-2.1;-3;-6;37.2374
-1.9;-3.1;-6;37.2719
-1.9;-3.1;-6;37.5517
-1.7;-3.2;-6;36.7299
-1.6;-3.3;-6;37.6845
-1.5;-3.3;-6;36.7083
-1.4;-3.4;-6;37.6367
-1.3;-3.4;-6;36.7083
-1.2;-3.4;-6.1;37.8728
-1.1;-3.5;-6;37.1619
-0.9;-3.5;-6;36.7083
-0.8;-3.5;-6.1;37.8728
-0.7;-3.6;-6;37.4464
-0.6;-3.6;-6;37.0463
-0.4;-3.6;-6;36.7332
-0.3;-3.6;-6;36.7083
-0.2;-3.6;-6.1;37.8728
-0.1;-3.6;-6.1;37.8728
0;-3.6;-6.1;37.8728
0.2;-3.6;-6.1;37.8728
0.3;-3.6;-6;36.7083
0.4;-3.6;-6;36.8791
0.5;-3.6;-6;37.2353
0.7;-3.6;-6;37.6797
0.8;-3.5;-6.1;37.8728
0.9;-3.5;-6;36.8205
1;-3.5;-6;37.5277
1.1;-3.4;-6.1;37.8728
1.3;-3.4;-6;37.5808
1.4;-3.3;-6.1;37.8728
1.5;-3.3;-6;37.1007
1.6;-3.2;-6.1;37.8728
1.7;-3.2;-6;37.39
1.8;-3.1;-6.1;37.8728
1.9;-3;-6.1;37.8728
2;-3;-6.1;37.8728
2.1;-2.9;-6.1;37.8728
2.2;-2.8;-6.1;37.8728
2.3;-2.7;-6.1;37.8728
2.4;-2.7;-6;37.6656
2.5;-2.6;-6;37.2909
2.6;-2.5;-6;37.1039
2.7;-2.4;-6;37.5706
2.7;-2.3;-6.1;37.8728
2.8;-2.2;-6.1;37.8728
2.9;-2.1;-6.1;37.8728
3;-2;-6.1;37.8728
3;-1.9;-6.1;37.8728
3.1;-1.8;-6.1;37.8728
3.1;-1.7;-6.1;37.8728
3.2;-1.6;-6.1;37.8728
3.2;-1.4;-6.1;37.8728
3.3;-1.3;-6.1;37.8728
3.3;-1.2;-6.1;37.8728
3.4;-1.1;-6.1;37.8728
3.4;-1;-6.1;37.8728
3.4;-0.9;-6.1;37.8728
3.5;-0.7;-6.1;37.8728
3.5;-0.6;-6.1;37.8728
3.5;-0.5;-6.1;37.8728
3.5;-0.4;-6.1;37.8728
3.5;-0.2;-6.1;37.8728
3.5;-0.1;-6.1;37.8728
3.5;0;-6.1;37.8728
3.5;0.1;-6.1;37.8728
3.5;0.3;-6.1;37.8728
3.5;0.4;-6.1;37.8728
3.5;0.5;-6.1;37.8728
3.5;0.6;-6.1;37.8728
3.4;0.8;-6.1;37.8728
3.4;0.9;-6.1;37.8728
3.4;1;-6.1;37.8728
3.3;1.1;-6.1;37.8728
3.3;1.2;-6.1;37.8728
3.2;1.3;-6.1;37.8728
3.2;1.5;-6.1;37.8728
3.1;1.6;-6.1;37.8728
3.1;1.7;-6.1;37.8728
3;1.8;-6.1;37.8728
3;1.9;-6.1;37.8728
2.9;2;-6.1;37.8728
2.8;2.1;-6.1;37.8728
2.7;2.2;-6.1;37.8728
2.7;2.3;-6.1;37.8728
2.6;2.4;-6.1;37.8728
2.5;2.5;-6.1;37.8728
2.4;2.6;-6.1;37.8728
2.3;2.6;-6.1;37.8728
2.2;2.7;-6.1;37.8728
2.1;2.8;-6.1;37.8728
2;2.9;-6.1;37.8728
1.9;2.9;-6.1;37.8728
1.8;3;-6.1;37.8728
1.7;3.1;-6.1;37.8728
1.6;3.1;-6.1;37.8728
1.5;3.2;-6.1;37.8728
1.4;3.2;-6.1;37.8728
1.3;3.3;-6.1;37.8728
1.1;3.3;-6.1;37.8728
1;3.4;-6.1;37.8728
0.9;3.4;-6.1;37.8728
0.8;3.4;-6.1;37.8728
0.7;3.5;-6.1;37.8728
0.5;3.5;-6.1;37.8728
0.4;3.5;-6.1;37.8728
0.3;3.5;-6.1;37.8728
0.2;3.5;-6.1;37.8728
0;3.5;-6.1;37.8728
-0.1;3.5;-6.1;37.8728
-0.2;3.5;-6.1;37.8728
-0.3;3.5;-6.1;37.8728
-0.5;3.5;-6.1;37.8728
-0.6;3.5;-6.1;37.8728
-0.7;3.5;-6.1;37.8728
-0.8;3.4;-6.1;37.8728
-0.9;3.4;-6.1;37.8728
-1.1;3.4;-6.1;37.8728
-1.2;3.3;-6.1;37.8728
-1.3;3.3;-6.1;37.8728
-1.4;3.3;-6.1;37.8728
-1.5;3.2;-6.1;37.8728
-1.6;3.2;-6.1;37.8728
-1.7;3.1;-6.1;37.8728
-1.9;3;-6.1;37.8728
-2;3;-6.1;37.8728
-2.1;2.9;-6.1;37.8728
-2.2;2.8;-6.1;37.8728
-2.3;2.8;-6;37.6089
-2.4;2.7;-6;37.4234
-2.5;2.6;-6;37.6317
-2.5;2.5;-6.1;37.8728
-2.6;2.4;-6.1;37.8728
-2.7;2.3;-6.1;37.8728
-2.8;2.2;-6.1;37.8728
-2.9;2.1;-6.1;37.8728
-3;2;-6.1;37.8728
-3;1.9;-6.1;37.8728
-3.1;1.8;-6.1;37.8728
-3.2;1.7;-6;37.7328
-3.2;1.6;-6.1;37.8728
-3.3;1.5;-6;37.3888
-3.3;1.4;-6.1;37.8728
-3.4;1.3;-6;37.3914
-3.4;1.2;-6.1;37.8728
-3.5;1;-6;37.72
-3.5;0.9;-6;36.9881
-3.5;0.8;-6.1;37.8728
-3.6;0.7;-6;37.8049
-3.6;0.6;-6;37.3381
-3.6;0.4;-6;36.96
-3.6;0.3;-6;36.7083
-3.6;0.2;-6.1;37.8728
-3.6;0.1;-6.1;37.8728
-3.8;0;-5.9;37.0148
-3.8;-0.2;-5.9;37.0148
-3.8;-0.3;-5.9;37.0148
-3.8;-0.4;-5.9;37.0148
-3.8;-0.6;-5.9;37.0148
-3.8;-0.7;-5.9;37.3112
-3.7;-0.8;-5.9;37.0148
-3.7;-0.9;-5.9;37.0148
-3.7;-1.1;-5.9;37.0711
-3.6;-1.2;-5.9;37.0148
-3.6;-1.3;-5.9;37.0148
-3.5;-1.4;-5.9;37.0148
-3.5;-1.6;-5.9;37.0148
-3.4;-1.7;-5.9;37.0148
-3.4;-1.8;-5.9;37.0148
-3.3;-1.9;-5.9;37.0148
-3.2;-2;-5.9;37.0148
-3.2;-2.1;-5.9;37.0148
-3.1;-2.2;-5.9;37.0148
-3;-2.3;-5.9;37.0148
-2.9;-2.5;-5.9;37.2109
-2.8;-2.6;-5.9;37.2496
-2.8;-2.6;-5.9;37.0148
-2.7;-2.7;-5.9;37.0148
-2.6;-2.8;-5.9;37.0148
-2.5;-2.9;-5.9;37.0148
-2.4;-3;-5.9;37.0148
-2.3;-3.1;-5.9;37.0148
-2.2;-3.1;-5.9;37.0148
-2;-3.2;-5.9;37.0148
-1.9;-3.3;-5.9;37.0148
-1.8;-3.4;-5.9;37.1825
-1.7;-3.4;-5.9;37.0148
-1.6;-3.5;-5.9;37.0148
-1.5;-3.5;-5.9;37.0148
-1.4;-3.6;-5.9;37.0148
-1.2;-3.6;-5.9;37.0148
-1.1;-3.7;-5.9;37.245
-1;-3.7;-5.9;37.0148
-0.9;-3.7;-5.9;37.0148
-0.7;-3.8;-5.9;37.4195
-0.6;-3.8;-5.9;37.0196
-0.5;-3.8;-5.9;37.0148
-0.3;-3.8;-5.9;37.0148
-0.2;-3.8;-5.9;37.0148
-0.1;-3.8;-5.9;37.0148
0;-3.8;-5.9;37.0148
0.2;-3.8;-5.9;37.0148
0.3;-3.8;-5.9;37.0148
0.4;-3.8;-5.9;37.0148
0.6;-3.8;-5.9;37.2085
0.7;-3.8;-5.9;37.6527
0.8;-3.7;-5.9;37.0148
0.9;-3.7;-5.9;37.0148
1.1;-3.7;-5.9;37.6112
1.2;-3.6;-5.9;37.0148
1.3;-3.6;-5.9;37.3527
1.4;-3.5;-5.9;37.0148
1.6;-3.5;-5.9;37.424
1.7;-3.4;-5.9;37.0148
1.8;-3.4;-5.9;37.8469
1.9;-3.3;-5.9;37.1203
2;-3.2;-5.9;37.0148
2.1;-3.2;-5.9;38.0883
2.2;-3.1;-5.9;37.5794
2.3;-3;-5.9;37.129
2.5;-2.9;-5.9;37.9318
2.6;-2.8;-5.9;38.0028
2.7;-2.7;-5.9;38.1502
2.7;-2.6;-6;38.2047
2.8;-2.5;-6;38.2047
2.9;-2.4;-6;38.2047
3;-2.3;-5.9;37.1252
3.1;-2.2;-5.9;37.6629
3.1;-2.1;-6;38.2047
3.2;-2;-5.9;37.0148
3.3;-1.9;-5.9;37.5105
3.3;-1.8;-6;38.2047
3.4;-1.6;-6;38.2047
3.5;-1.5;-5.9;38.0908
3.5;-1.4;-5.9;37.1204
3.5;-1.3;-6;38.2047
3.6;-1.2;-5.9;37.7942
3.6;-1;-6;38.2047
3.7;-0.9;-5.9;38.0453
3.7;-0.8;-5.9;37.5333
3.7;-0.6;-6;38.2047
3.7;-0.5;-6;38.2047
3.7;-0.4;-6;38.2047
3.7;-0.2;-6;38.2047
3.8;-0.1;-5.9;38.1255
3.8;0;-5.9;38.1255
3.7;0.1;-6;38.2047
3.7;0.3;-6;38.2047
3.7;0.4;-6;38.2047
3.7;0.5;-6;38.2047
3.7;0.7;-6;38.2047
3.7;0.8;-5.9;38.0453
3.6;0.9;-6;38.2047
3.6;1.1;-6;38.2047
3.5;1.2;-6;38.2047
3.5;1.3;-6;38.2047
3.5;1.4;-5.9;38.0908
3.4;1.5;-6;38.2047
3.3;1.7;-6;38.2047
3.3;1.8;-6;38.2047
3.2;1.9;-6;38.2047
3.1;2;-6;38.2047
3.1;2.1;-6;38.2047
3;2.2;-6;38.2047
2.9;2.3;-6;38.2047
2.8;2.4;-6;38.2047
2.7;2.5;-6;38.2047
2.7;2.6;-6;38.2047
2.6;2.7;-6;38.2047
2.5;2.8;-6;38.2047
2.4;2.9;-6;38.2047
2.3;3;-5.9;38.0425
2.1;3.1;-6;38.2047
2;3.1;-6;38.2047
1.9;3.2;-6;38.2047
1.8;3.3;-6;38.2047
1.7;3.3;-6;38.2047
1.6;3.4;-6;38.2047
1.5;3.4;-6;38.2047
1.3;3.5;-6;38.2047
1.2;3.5;-6;38.2047
1.1;3.6;-6;38.2047
1;3.6;-6;38.2047
0.8;3.7;-5.9;38.1878
0.7;3.7;-6;38.2047
0.6;3.7;-6;38.2047
0.4;3.7;-6;38.2047
0.3;3.7;-6;38.2047
0.2;3.7;-6;38.2047
0;3.8;-5.9;38.1387
-0.1;3.8;-5.9;38.1176
-0.2;3.8;-5.9;38.181
-0.3;3.7;-6;38.2047
-0.5;3.7;-6;38.2047
-0.6;3.7;-6;38.2047
-0.7;3.7;-6;38.2047
-0.9;3.7;-5.9;37.9087
-1;3.6;-6;38.2047
-1.1;3.6;-6;38.2047
-1.2;3.6;-5.9;38.0026
-1.4;3.5;-5.9;37.0148
-1.5;3.5;-5.9;37.8378
-1.6;3.4;-6;38.2047
-1.7;3.4;-5.9;38.0105
-1.9;3.3;-5.9;37.9587
-2;3.2;-5.9;37.4204
-2.1;3.2;-5.9;37.8688
-2.2;3.1;-5.9;37.2477
-2.3;3;-5.9;37.0148
-2.4;2.9;-6;38.2047
-2.5;2.9;-5.9;38.1353
-2.6;2.8;-5.9;37.8119
-2.7;2.7;-5.9;37.5545
-2.8;2.6;-5.9;37.3657
-2.9;2.5;-5.9;37.2682
-3;2.4;-5.9;37.6259
-3;2.3;-5.9;37.256
-3.1;2.2;-5.9;37.3926
-3.2;2;-5.9;37.0148
-3.3;1.9;-5.9;37.4899
-3.4;1.8;-5.9;38.1919
-3.4;1.7;-5.9;37.0148
-3.5;1.6;-5.9;37.7134
-3.5;1.5;-5.9;37.0148
-3.5;1.4;-5.9;37.3213
-3.6;1.2;-5.9;37.0148
-3.7;1.1;-5.9;37.8037
-3.7;1;-5.9;37.0711
-3.7;0.8;-5.9;37.0148
-3.8;0.7;-5.9;37.7779
-3.8;0.6;-5.9;37.3112
-3.8;0.5;-5.9;37.0148
-3.8;0.3;-5.9;37.0148
-3.8;0.2;-5.9;37.0148
-3.8;0.1;-5.9;37.0148
-4;0;-5.8;37.4205
-4;-0.2;-5.8;37.4205
-4;-0.3;-5.8;37.4205
-4;-0.5;-5.8;37.4205
-4;-0.6;-5.8;37.4205
-4;-0.7;-5.8;37.4205
-3.9;-0.9;-5.8;37.4205
-3.9;-1;-5.8;37.4205
-3.9;-1.1;-5.8;37.4205
-3.8;-1.3;-5.8;37.4205
-3.8;-1.4;-5.8;37.4205
-3.7;-1.5;-5.8;37.4205
-3.7;-1.7;-5.7;37.2757
-3.6;-1.8;-5.8;37.4205
-3.6;-1.9;-5.7;37.346
-3.5;-2;-5.8;37.4205
-3.4;-2.1;-5.8;37.4205
-3.3;-2.3;-5.8;37.4205
-3.3;-2.4;-5.7;37.1211
-3.2;-2.5;-5.8;37.4205
-3.1;-2.6;-5.8;37.4205
-3;-2.7;-5.8;37.4205
-2.9;-2.8;-5.8;37.4205
-2.8;-2.9;-5.8;37.4205
-2.7;-3;-5.8;37.4205
-2.6;-3.1;-5.8;37.4205
-2.5;-3.2;-5.8;37.4205
-2.4;-3.2;-5.8;37.4205
-2.3;-3.3;-5.8;37.4205
-2.2;-3.4;-5.8;37.4205
-2.1;-3.5;-5.7;37.3819
-1.9;-3.5;-5.8;37.4205
-1.8;-3.6;-5.8;37.4205
-1.7;-3.7;-5.7;37.2346
-1.6;-3.7;-5.8;37.4205
-1.4;-3.8;-5.8;37.4205
-1.3;-3.8;-5.8;37.4205
-1.2;-3.9;-5.7;37.3989
-1;-3.9;-5.8;37.4205
-0.9;-3.9;-5.8;37.4205
-0.8;-3.9;-5.8;37.4205
-0.6;-4;-5.8;37.4205
-0.5;-4;-5.8;37.4205
-0.4;-4;-5.8;37.4205
-0.2;-4;-5.8;37.4205
-0.1;-4;-5.8;37.4205
0.1;-4;-5.8;37.4205
0.2;-4;-5.8;37.4205
0.3;-4;-5.8;37.4205
0.5;-4;-5.8;37.4205
0.6;-4;-5.8;37.4205
0.7;-3.9;-5.8;37.4205
0.9;-3.9;-5.8;37.4205
1;-3.9;-5.8;37.4205
1.1;-3.8;-5.8;37.4205
1.3;-3.8;-5.8;37.4205
1.4;-3.7;-5.8;37.4205
1.5;-3.7;-5.8;37.4205
1.6;-3.6;-5.8;37.4205
1.8;-3.6;-5.8;37.4205
1.9;-3.5;-5.8;37.4205
2;-3.4;-5.8;37.4205
2.1;-3.4;-5.8;37.4205
2.2;-3.3;-5.8;37.4205
2.4;-3.2;-5.8;37.4205
2.5;-3.1;-5.8;37.4205
2.6;-3;-5.8;37.4205
2.7;-2.9;-5.8;37.4205
2.8;-2.8;-5.8;37.4205
2.9;-2.7;-5.8;37.4205
3;-2.6;-5.8;37.4205
3.1;-2.5;-5.8;37.6709
3.1;-2.4;-5.8;37.4205
3.2;-2.3;-5.8;37.4205
3.3;-2.2;-5.8;37.4205
3.4;-2.1;-5.8;37.4205
3.4;-2;-5.8;37.4205
3.5;-1.8;-5.8;37.4205
3.6;-1.7;-5.8;37.5104
3.6;-1.6;-5.8;37.4205
3.7;-1.5;-5.8;37.4205
3.7;-1.3;-5.8;37.4205
3.8;-1.2;-5.8;37.5793
3.8;-1.1;-5.8;37.4205
3.9;-0.9;-5.8;38.1011
3.9;-0.8;-5.8;37.5886
3.9;-0.7;-5.8;37.4205
3.9;-0.5;-5.8;37.4205
3.9;-0.4;-5.8;37.4205
4;-0.3;-5.8;38.1712
4;-0.1;-5.8;38.0866
4;0;-5.8;38.0866
4;0.2;-5.8;38.1712
4;0.3;-5.8;38.3408
3.9;0.4;-5.8;37.4205
3.9;0.6;-5.8;37.4205
3.9;0.7;-5.8;37.5886
3.9;0.8;-5.8;38.1011
3.8;1;-5.8;37.4205
3.8;1.1;-5.8;37.5793
3.7;1.3;-5.8;38.3281
3.7;1.4;-5.8;37.4205
3.7;1.5;-5.8;38.3522
3.6;1.6;-5.8;37.5104
3.5;1.8;-5.8;37.8171
3.5;1.9;-5.8;37.9983
3.4;2;-5.8;37.4205
3.3;2.1;-5.9;38.6384
3.3;2.2;-5.8;38.4103
3.2;2.3;-5.8;38.008
3.1;2.4;-5.8;37.6709
3;2.6;-5.8;37.7466
2.9;2.7;-5.8;37.6673
2.8;2.8;-5.8;37.6747
2.7;2.9;-5.8;37.7628
2.6;3;-5.8;37.9267
2.5;3.1;-5.8;38.1628
2.4;3.1;-5.8;37.4205
2.3;3.2;-5.8;37.7228
2.2;3.3;-5.8;38.1729
2;3.4;-5.8;37.7296
1.9;3.5;-5.8;38.3371
1.8;3.5;-5.8;37.4205
1.7;3.6;-5.8;37.7937
1.5;3.7;-5.8;38.6134
1.4;3.7;-5.8;37.6113
1.3;3.7;-5.8;37.4205
1.1;3.8;-5.8;37.7659
1;3.8;-5.8;37.4205
0.9;3.9;-5.8;38.2437
0.7;3.9;-5.8;37.7082
0.6;3.9;-5.8;37.4205
0.5;3.9;-5.8;37.4205
0.3;4;-5.8;38.3966
0.2;4;-5.8;38.2055
0.1;4;-5.8;38.0998
-0.1;4;-5.8;38.0787
-0.2;4;-5.8;38.1421
-0.4;3.9;-5.8;37.4205
-0.5;3.9;-5.8;37.4205
-0.6;3.9;-5.8;37.4205
-0.8;3.9;-5.8;37.4747
-0.9;3.9;-5.8;37.9644
-1;3.8;-5.8;37.4205
-1.2;3.8;-5.8;37.4205
-1.3;3.7;-5.8;37.4205
-1.4;3.7;-5.8;37.4205
-1.6;3.6;-5.8;37.4205
-1.7;3.6;-5.8;37.4205
-1.8;3.5;-5.8;37.4205
-1.9;3.5;-5.8;37.668
-2.1;3.4;-5.8;37.4205
-2.2;3.3;-5.8;37.4205
-2.3;3.2;-5.8;37.4205
-2.4;3.1;-5.8;37.4205
-2.5;3.1;-5.8;37.4205
-2.6;3;-5.8;37.4205
-2.7;2.9;-5.8;37.4205
-2.8;2.8;-5.8;37.4205
-2.9;2.7;-5.8;37.4205
-3;2.6;-5.8;37.4205
-3.1;2.5;-5.8;37.4205
-3.2;2.4;-5.8;37.4205
-3.3;2.3;-5.8;37.4205
-3.3;2.2;-5.8;37.4205
-3.4;2;-5.8;37.4205
-3.5;1.9;-5.8;37.4205
-3.6;1.8;-5.8;37.4205
-3.6;1.7;-5.8;37.4205
-3.7;1.6;-5.8;37.4205
-3.7;1.4;-5.8;37.4205
-3.8;1.3;-5.8;37.4205
-3.8;1.2;-5.8;37.4205
